"No.","Time","Source","Destination","Protocol","Length","Info"
"38","66.072884349","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"39","66.458169059","0.0.0.0","255.255.255.255","MNDP","159","5678  >  5678 Len=117"
"40","66.458210614","Routerbo_1c:8e:19","CDP/VTP/DTP/PAgP/UDLD","CDP","93","Device ID: MikroTik  Port ID: bridge50  "
"41","66.458262157","Routerbo_1c:8e:19","LLDP_Multicast","LLDP","110","TTL = 120 System Name = MikroTik System Description = MikroTik RouterOS 6.43.16 (long-term) CRS326-24G-2S+ "
"42","68.075104939","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"43","70.077308906","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"44","72.079511895","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"45","74.081725639","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"46","76.083932118","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"47","78.086148651","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"48","80.088348490","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"49","82.090557126","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"50","84.092764501","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"51","86.094970893","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"52","88.097180563","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"53","90.099380031","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"54","92.101591017","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"55","94.103808002","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"56","96.106015203","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"57","98.108233291","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
"58","100.110439429","Routerbo_1c:8e:13","Spanning-tree-(for-bridges)_00","STP","60","RST. Root = 32768/0/c4:ad:34:1c:8e:19  Cost = 0  Port = 0x8003"
